Dátum;Vármegye;Fertőzöttek;Új fertőzöttek
2020.05.28;Komárom-Esztergom vármegye;250;7
2020.05.29;Komárom-Esztergom vármegye;252;2
2020.05.30;Komárom-Esztergom vármegye;259;7
2020.05.31;Komárom-Esztergom vármegye;259;0
2020.06.01;Komárom-Esztergom vármegye;262;3
2020.06.02;Komárom-Esztergom vármegye;264;2
2020.06.03;Komárom-Esztergom vármegye;268;4
2020.06.04;Komárom-Esztergom vármegye;272;4
2020.06.05;Komárom-Esztergom vármegye;273;1
2020.06.06;Komárom-Esztergom vármegye;278;5
2020.06.07;Komárom-Esztergom vármegye;283;5
2020.06.08;Komárom-Esztergom vármegye;283;0
2020.06.09;Komárom-Esztergom vármegye;285;2
2020.06.10;Komárom-Esztergom vármegye;287;2
2020.06.11;Komárom-Esztergom vármegye;290;3
2020.06.12;Komárom-Esztergom vármegye;295;5
2020.06.13;Komárom-Esztergom vármegye;298;3
2020.06.14;Komárom-Esztergom vármegye;298;0
2020.06.15;Komárom-Esztergom vármegye;300;2
2020.06.17;Komárom-Esztergom vármegye;301;1
2020.06.18;Komárom-Esztergom vármegye;301;0
2020.06.19;Komárom-Esztergom vármegye;301;0
2020.06.20;Komárom-Esztergom vármegye;301;0
2020.06.21;Komárom-Esztergom vármegye;301;0
2020.06.22;Komárom-Esztergom vármegye;302;1
2020.06.23;Komárom-Esztergom vármegye;302;0
2020.06.24;Komárom-Esztergom vármegye;302;0
2020.06.25;Komárom-Esztergom vármegye;305;3
2020.06.26;Komárom-Esztergom vármegye;305;0
2020.06.27;Komárom-Esztergom vármegye;307;2
2020.06.28;Komárom-Esztergom vármegye;307;0
2020.06.29;Komárom-Esztergom vármegye;307;0
2020.06.30;Komárom-Esztergom vármegye;307;0
2020.07.01;Komárom-Esztergom vármegye;307;0
2020.07.02;Komárom-Esztergom vármegye;307;0
2020.07.03;Komárom-Esztergom vármegye;307;0
2020.07.04;Komárom-Esztergom vármegye;307;0
2020.07.05;Komárom-Esztergom vármegye;307;0
2020.07.06;Komárom-Esztergom vármegye;307;0
2020.07.07;Komárom-Esztergom vármegye;307;0
2020.07.08;Komárom-Esztergom vármegye;307;0
2020.07.09;Komárom-Esztergom vármegye;307;0
2020.07.10;Komárom-Esztergom vármegye;307;0
2020.07.11;Komárom-Esztergom vármegye;308;1
2020.07.12;Komárom-Esztergom vármegye;308;0
2020.07.13;Komárom-Esztergom vármegye;308;0
2020.07.14;Komárom-Esztergom vármegye;308;0
2020.07.15;Komárom-Esztergom vármegye;308;0
2020.07.16;Komárom-Esztergom vármegye;308;0
2020.07.17;Komárom-Esztergom vármegye;308;0
2020.07.18;Komárom-Esztergom vármegye;308;0
2020.07.19;Komárom-Esztergom vármegye;308;0
2020.07.20;Komárom-Esztergom vármegye;308;0
2020.07.21;Komárom-Esztergom vármegye;308;0
2020.07.22;Komárom-Esztergom vármegye;309;1
2020.07.23;Komárom-Esztergom vármegye;309;0
2020.07.24;Komárom-Esztergom vármegye;310;1
2020.07.25;Komárom-Esztergom vármegye;312;2
2020.07.26;Komárom-Esztergom vármegye;312;0
2020.07.27;Komárom-Esztergom vármegye;312;0
2020.07.28;Komárom-Esztergom vármegye;312;0
2020.07.29;Komárom-Esztergom vármegye;312;0
2020.07.30;Komárom-Esztergom vármegye;312;0
2020.07.31;Komárom-Esztergom vármegye;312;0
2020.08.01;Komárom-Esztergom vármegye;312;0
2020.08.02;Komárom-Esztergom vármegye;312;0
2020.08.03;Komárom-Esztergom vármegye;312;0
2020.08.04;Komárom-Esztergom vármegye;312;0
2020.08.05;Komárom-Esztergom vármegye;312;0
2020.08.06;Komárom-Esztergom vármegye;313;1
2020.08.07;Komárom-Esztergom vármegye;315;2
2020.08.08;Komárom-Esztergom vármegye;315;0
2020.08.09;Komárom-Esztergom vármegye;315;0
2020.08.10;Komárom-Esztergom vármegye;315;0
2020.08.11;Komárom-Esztergom vármegye;315;0
2020.08.12;Komárom-Esztergom vármegye;315;0
2020.08.13;Komárom-Esztergom vármegye;315;0
2020.08.14;Komárom-Esztergom vármegye;315;0
2020.08.15;Komárom-Esztergom vármegye;315;0
2020.08.16;Komárom-Esztergom vármegye;315;0
2020.08.17;Komárom-Esztergom vármegye;315;0
2020.08.18;Komárom-Esztergom vármegye;315;0
2020.08.19;Komárom-Esztergom vármegye;315;0
2020.08.20;Komárom-Esztergom vármegye;315;0
2020.08.21;Komárom-Esztergom vármegye;315;0
2020.08.22;Komárom-Esztergom vármegye;315;0
2020.08.23;Komárom-Esztergom vármegye;316;1
2020.08.24;Komárom-Esztergom vármegye;316;0
2020.08.25;Komárom-Esztergom vármegye;316;0
2020.08.26;Komárom-Esztergom vármegye;318;2
2020.08.27;Komárom-Esztergom vármegye;321;3
2020.08.28;Komárom-Esztergom vármegye;323;2
2020.08.29;Komárom-Esztergom vármegye;326;3
2020.08.30;Komárom-Esztergom vármegye;328;2
2020.08.31;Komárom-Esztergom vármegye;334;6
2020.09.01;Komárom-Esztergom vármegye;336;2
2020.09.02;Komárom-Esztergom vármegye;346;10
2020.09.03;Komárom-Esztergom vármegye;348;2
2020.09.04;Komárom-Esztergom vármegye;352;4
2020.09.05;Komárom-Esztergom vármegye;358;6
2020.09.06;Komárom-Esztergom vármegye;372;14
2020.09.07;Komárom-Esztergom vármegye;377;5
2020.09.08;Komárom-Esztergom vármegye;383;6
2020.09.09;Komárom-Esztergom vármegye;389;6
2020.09.10;Komárom-Esztergom vármegye;401;12
2020.09.11;Komárom-Esztergom vármegye;407;6
2020.09.12;Komárom-Esztergom vármegye;445;38
2020.09.13;Komárom-Esztergom vármegye;454;9
2020.09.14;Komárom-Esztergom vármegye;469;15
2020.09.15;Komárom-Esztergom vármegye;488;19
2020.09.16;Komárom-Esztergom vármegye;502;14
2020.09.17;Komárom-Esztergom vármegye;533;31
2020.09.18;Komárom-Esztergom vármegye;562;29
2020.09.19;Komárom-Esztergom vármegye;586;24
2020.09.20;Komárom-Esztergom vármegye;619;33
2020.09.21;Komárom-Esztergom vármegye;647;28
2020.09.22;Komárom-Esztergom vármegye;679;32
2020.09.23;Komárom-Esztergom vármegye;697;18
2020.09.24;Komárom-Esztergom vármegye;717;20
2020.09.25;Komárom-Esztergom vármegye;728;11
2020.09.26;Komárom-Esztergom vármegye;745;17
2020.09.27;Komárom-Esztergom vármegye;767;22
2020.09.28;Komárom-Esztergom vármegye;799;32
2020.09.29;Komárom-Esztergom vármegye;802;3
2020.09.30;Komárom-Esztergom vármegye;831;29
2020.10.01;Komárom-Esztergom vármegye;843;12
2020.10.02;Komárom-Esztergom vármegye;869;26
2020.10.03;Komárom-Esztergom vármegye;910;41
2020.10.04;Komárom-Esztergom vármegye;940;30
2020.10.05;Komárom-Esztergom vármegye;954;14
2020.10.06;Komárom-Esztergom vármegye;983;29
2020.10.07;Komárom-Esztergom vármegye;999;16
2020.10.08;Komárom-Esztergom vármegye;1008;9
2020.10.09;Komárom-Esztergom vármegye;1033;25
2020.10.10;Komárom-Esztergom vármegye;1059;26
2020.10.11;Komárom-Esztergom vármegye;1071;12
2020.10.12;Komárom-Esztergom vármegye;1110;39
2020.10.13;Komárom-Esztergom vármegye;1137;27
2020.10.14;Komárom-Esztergom vármegye;1152;15
2020.10.15;Komárom-Esztergom vármegye;1161;9
2020.10.16;Komárom-Esztergom vármegye;1213;52
2020.10.17;Komárom-Esztergom vármegye;1246;33
2020.10.18;Komárom-Esztergom vármegye;1265;19
2020.10.19;Komárom-Esztergom vármegye;1305;40
2020.10.20;Komárom-Esztergom vármegye;1355;50
2020.10.21;Komárom-Esztergom vármegye;1397;42
2020.10.22;Komárom-Esztergom vármegye;1401;4
2020.10.23;Komárom-Esztergom vármegye;1436;35
2020.10.24;Komárom-Esztergom vármegye;1495;59
2020.10.25;Komárom-Esztergom vármegye;1555;60
2020.10.26;Komárom-Esztergom vármegye;1559;4
2020.10.27;Komárom-Esztergom vármegye;1648;89
2020.10.28;Komárom-Esztergom vármegye;1754;106
2020.10.29;Komárom-Esztergom vármegye;1780;26
2020.10.30;Komárom-Esztergom vármegye;1842;62
2020.10.31;Komárom-Esztergom vármegye;1907;65
2020.11.01;Komárom-Esztergom vármegye;1930;23
2020.11.02;Komárom-Esztergom vármegye;2043;113
2020.11.03;Komárom-Esztergom vármegye;2142;99
2020.11.04;Komárom-Esztergom vármegye;2183;41
2020.11.05;Komárom-Esztergom vármegye;2280;97
2020.11.06;Komárom-Esztergom vármegye;2417;137
2020.11.07;Komárom-Esztergom vármegye;2544;127
2020.11.08;Komárom-Esztergom vármegye;2702;158
2020.11.09;Komárom-Esztergom vármegye;2821;119
2020.11.10;Komárom-Esztergom vármegye;2938;117
2020.11.11;Komárom-Esztergom vármegye;3049;111
2020.11.12;Komárom-Esztergom vármegye;3208;159
2020.11.13;Komárom-Esztergom vármegye;3386;178
2020.11.14;Komárom-Esztergom vármegye;3510;124
2020.11.15;Komárom-Esztergom vármegye;3722;212
2020.11.16;Komárom-Esztergom vármegye;3914;192
2020.11.17;Komárom-Esztergom vármegye;4133;219
2020.11.18;Komárom-Esztergom vármegye;4237;104
2020.11.19;Komárom-Esztergom vármegye;4431;194
2020.11.20;Komárom-Esztergom vármegye;4624;193
2020.11.21;Komárom-Esztergom vármegye;4744;120
2020.11.22;Komárom-Esztergom vármegye;4890;146
2020.11.23;Komárom-Esztergom vármegye;4970;80
2020.11.24;Komárom-Esztergom vármegye;5154;184
2020.11.25;Komárom-Esztergom vármegye;5283;129
2020.11.26;Komárom-Esztergom vármegye;5471;188
2020.11.27;Komárom-Esztergom vármegye;5653;182
2020.11.28;Komárom-Esztergom vármegye;5828;175
2020.11.29;Komárom-Esztergom vármegye;6036;208
2020.11.30;Komárom-Esztergom vármegye;6231;195
2020.12.01;Komárom-Esztergom vármegye;6425;194
2020.12.02;Komárom-Esztergom vármegye;6566;141
2020.12.03;Komárom-Esztergom vármegye;6735;169
2020.12.04;Komárom-Esztergom vármegye;6924;189
2020.12.05;Komárom-Esztergom vármegye;7089;165
2020.12.06;Komárom-Esztergom vármegye;7346;257
2020.12.07;Komárom-Esztergom vármegye;7476;130
2020.12.08;Komárom-Esztergom vármegye;7607;131
2020.12.09;Komárom-Esztergom vármegye;7749;142
2020.12.10;Komárom-Esztergom vármegye;7902;153
2020.12.11;Komárom-Esztergom vármegye;8110;208
2020.12.12;Komárom-Esztergom vármegye;8283;173
2020.12.13;Komárom-Esztergom vármegye;8428;145
2020.12.14;Komárom-Esztergom vármegye;8558;130
2020.12.15;Komárom-Esztergom vármegye;8668;110
2020.12.16;Komárom-Esztergom vármegye;8769;101
2020.12.17;Komárom-Esztergom vármegye;8860;91
2020.12.18;Komárom-Esztergom vármegye;9053;193
2020.12.19;Komárom-Esztergom vármegye;9176;123
2020.12.20;Komárom-Esztergom vármegye;9351;175
2020.12.21;Komárom-Esztergom vármegye;9409;58
2020.12.22;Komárom-Esztergom vármegye;9446;37
2020.12.23;Komárom-Esztergom vármegye;9511;65
2020.12.24;Komárom-Esztergom vármegye;9613;102
2020.12.25;Komárom-Esztergom vármegye;9670;57
2020.12.26;Komárom-Esztergom vármegye;9711;41
2020.12.27;Komárom-Esztergom vármegye;9721;10
2020.12.28;Komárom-Esztergom vármegye;9727;6
2020.12.29;Komárom-Esztergom vármegye;9754;27
2020.12.30;Komárom-Esztergom vármegye;9814;60
2020.12.31;Komárom-Esztergom vármegye;9904;90
2021.01.01;Komárom-Esztergom vármegye;9986;82
2021.01.02;Komárom-Esztergom vármegye;9999;13
2021.01.03;Komárom-Esztergom vármegye;10048;49
2021.01.04;Komárom-Esztergom vármegye;10071;23
2021.01.05;Komárom-Esztergom vármegye;10094;23
2021.01.06;Komárom-Esztergom vármegye;10165;71
2021.01.07;Komárom-Esztergom vármegye;10269;104
2021.01.08;Komárom-Esztergom vármegye;10343;74
2021.01.09;Komárom-Esztergom vármegye;10407;64
2021.01.10;Komárom-Esztergom vármegye;10526;119
2021.01.11;Komárom-Esztergom vármegye;10578;52
2021.01.12;Komárom-Esztergom vármegye;10597;19
2021.01.13;Komárom-Esztergom vármegye;10680;83
2021.01.14;Komárom-Esztergom vármegye;10781;101
2021.01.15;Komárom-Esztergom vármegye;10819;38
2021.01.16;Komárom-Esztergom vármegye;10872;53
2021.01.17;Komárom-Esztergom vármegye;10910;38
2021.01.18;Komárom-Esztergom vármegye;10948;38
2021.01.19;Komárom-Esztergom vármegye;10975;27
2021.01.20;Komárom-Esztergom vármegye;11005;30
2021.01.21;Komárom-Esztergom vármegye;11048;43
2021.01.22;Komárom-Esztergom vármegye;11099;51
2021.01.23;Komárom-Esztergom vármegye;11161;62
2021.01.24;Komárom-Esztergom vármegye;11193;32
2021.01.25;Komárom-Esztergom vármegye;11235;42
2021.01.26;Komárom-Esztergom vármegye;11251;16
2021.01.27;Komárom-Esztergom vármegye;11278;27
2021.01.28;Komárom-Esztergom vármegye;11363;85
2021.01.29;Komárom-Esztergom vármegye;11430;67
2021.01.30;Komárom-Esztergom vármegye;11475;45
2021.01.31;Komárom-Esztergom vármegye;11540;65
2021.02.01;Komárom-Esztergom vármegye;11569;29
2021.02.02;Komárom-Esztergom vármegye;11612;43
2021.02.03;Komárom-Esztergom vármegye;11642;30
2021.02.04;Komárom-Esztergom vármegye;11708;66
2021.02.05;Komárom-Esztergom vármegye;11794;86
2021.02.06;Komárom-Esztergom vármegye;11864;70
2021.02.07;Komárom-Esztergom vármegye;11932;68
2021.02.08;Komárom-Esztergom vármegye;11979;47
2021.02.09;Komárom-Esztergom vármegye;12013;34
2021.02.10;Komárom-Esztergom vármegye;12051;38
2021.02.11;Komárom-Esztergom vármegye;12113;62
2021.02.12;Komárom-Esztergom vármegye;12214;101
2021.02.13;Komárom-Esztergom vármegye;12302;88
2021.02.14;Komárom-Esztergom vármegye;12442;140
2021.02.15;Komárom-Esztergom vármegye;12549;107
2021.02.16;Komárom-Esztergom vármegye;12616;67
2021.02.17;Komárom-Esztergom vármegye;12677;61
2021.02.18;Komárom-Esztergom vármegye;12815;138
2021.02.19;Komárom-Esztergom vármegye;12975;160
2021.02.20;Komárom-Esztergom vármegye;13168;193
2021.02.21;Komárom-Esztergom vármegye;13305;137
2021.02.22;Komárom-Esztergom vármegye;13449;144
2021.02.23;Komárom-Esztergom vármegye;13613;164
2021.02.24;Komárom-Esztergom vármegye;13775;162
2021.02.25;Komárom-Esztergom vármegye;13929;154
2021.02.26;Komárom-Esztergom vármegye;14109;180
2021.02.27;Komárom-Esztergom vármegye;14353;244
2021.02.28;Komárom-Esztergom vármegye;14591;238
2021.03.01;Komárom-Esztergom vármegye;14820;229
2021.03.02;Komárom-Esztergom vármegye;15026;206
2021.03.03;Komárom-Esztergom vármegye;15324;298
2021.03.04;Komárom-Esztergom vármegye;15631;307
2021.03.05;Komárom-Esztergom vármegye;15835;204
2021.03.06;Komárom-Esztergom vármegye;16245;410
2021.03.07;Komárom-Esztergom vármegye;16536;291
2021.03.08;Komárom-Esztergom vármegye;16655;119
2021.03.09;Komárom-Esztergom vármegye;17115;460
2021.03.10;Komárom-Esztergom vármegye;17430;315
2021.03.11;Komárom-Esztergom vármegye;17708;278
2021.03.12;Komárom-Esztergom vármegye;18066;358
2021.03.13;Komárom-Esztergom vármegye;18439;373
2021.03.14;Komárom-Esztergom vármegye;19021;582
2021.03.15;Komárom-Esztergom vármegye;19360;339
2021.03.16;Komárom-Esztergom vármegye;19674;314
2021.03.17;Komárom-Esztergom vármegye;19851;177
2021.03.18;Komárom-Esztergom vármegye;20111;260
2021.03.19;Komárom-Esztergom vármegye;20463;352
2021.03.20;Komárom-Esztergom vármegye;20879;416
2021.03.21;Komárom-Esztergom vármegye;21217;338
2021.03.22;Komárom-Esztergom vármegye;21822;605
2021.03.23;Komárom-Esztergom vármegye;21987;165
2021.03.24;Komárom-Esztergom vármegye;22331;344
2021.03.25;Komárom-Esztergom vármegye;22655;324
2021.03.26;Komárom-Esztergom vármegye;22966;311
2021.03.27;Komárom-Esztergom vármegye;23372;406
2021.03.28;Komárom-Esztergom vármegye;23753;381
2021.03.29;Komárom-Esztergom vármegye;24045;292
2021.03.30;Komárom-Esztergom vármegye;24233;188
2021.03.31;Komárom-Esztergom vármegye;24393;160
