Latitude,Longitude,Elevation,LatitudeID,LongitudeID
47.949860537456985,19.14986031437773,211.4,23,31
47.949860537456985,19.24986031397768,227.8,23,32
47.949860537456985,19.349860313577626,229.4,23,33
47.949860537456985,19.449860313177577,283.6,23,34
47.949860537456985,19.54986031277753,285.2,23,35
47.949860537456985,19.649860312377474,285.4,23,36
47.949860537456985,19.749860311977425,288.4,23,37
47.949860537456985,19.84986031157737,420.0,23,38
47.949860537456985,19.94986031117732,410.4,23,39
47.949860537456985,20.049860310777266,276.4,23,40
47.949860537456985,20.149860310377218,253.4,23,41
47.949860537456985,20.24986030997717,244.2,23,42
47.949860537456985,20.349860309577114,270.4,23,43
47.949860537456985,20.449860309177065,299.8,23,44
47.949860537456985,20.54986030877701,317.0,23,45
47.949860537456985,20.64986030837696,203.0,23,46
47.949860537456985,20.749860307976906,148.8,23,47
47.949860537456985,20.849860307576858,110.0,23,48
47.949860537456985,20.94986030717681,96.2,23,49
47.949860537456985,21.049860306776754,91.2,23,50
47.949860537456985,21.149860306376706,88.4,23,51
47.949860537456985,21.24986030597665,88.0,23,52
47.949860537456985,21.349860305576602,91.8,23,53
